customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,preferred_channel,marketing_opt_in,vip_flag,lifetime_value_cents,avg_order_value_cents,total_orders,preferred_store_id,notes
CUST-0008245,Sophia,Martinez,sophia.martinez45@example.com,+1-(745)-729-9621,2001-06-28,Female,phone,FALSE,FALSE,153076,153076,1,STR-0071,
CUST-0008246,Olivia,Lopez,olivia.lopez46@mail.com,+1-(925)-836-1857,1983-07-05,Female,email,TRUE,FALSE,774032,387016,2,,
CUST-0008247,Abigail,White,abigail.white47@example.com,+1-(438)-716-8319,1985-12-27,Female,phone,TRUE,FALSE,0,0,0,STR-0055,
CUST-0008248,Casey,Williams,casey.williams48@retailco.test,+1-(369)-780-1291,1957-07-05,Male,email,FALSE,FALSE,32460,5410,6,STR-0040,
CUST-0008249,Amelia,Harris,amelia.harris49@retailco.test,+1-(261)-504-6970,2004-10-14,Male,email,TRUE,FALSE,414336,207168,2,STR-0004,
CUST-0008250,Hayden,Davis,hayden.davis50@retailco.test,+1-(893)-378-4063,1984-10-23,Female,sms,TRUE,FALSE,201956,100978,2,,
CUST-0008251,Jordan,Moore,jordan.moore51@example.com,+1-(725)-235-3390,1954-11-09,Male,sms,TRUE,FALSE,0,0,0,STR-0088,
CUST-0008252,Emma,Martinez,emma.martinez52@example.com,+1-(556)-441-1648,1951-01-08,Female,sms,TRUE,FALSE,0,0,0,STR-0075,
CUST-0008253,Kendall,Lopez,kendall.lopez53@retailco.test,+1-(965)-933-7058,1991-12-12,Female,email,TRUE,FALSE,109140,27285,4,STR-0019,
CUST-0008254,Emerson,Martinez,emerson.martinez54@shopmail.com,+1-(834)-662-4938,1996-06-27,Male,email,FALSE,FALSE,126368,63184,2,STR-0092,
CUST-0008255,Lee,King,lee.king55@mail.com,+1-(531)-607-5294,1964-12-08,Male,email,TRUE,TRUE,343794,343794,1,STR-0056,
CUST-0008256,Kendall,Wilson,kendall.wilson56@retailco.test,+1-(802)-457-6959,1969-12-27,Female,sms,TRUE,FALSE,75610,75610,1,STR-0047,
CUST-0008257,River,Flores,river.flores57@mail.com,+1-(740)-763-1206,1979-06-11,Female,phone,FALSE,FALSE,0,0,0,,
CUST-0008258,Liam,Scott,liam.scott58@shopmail.com,+1-(945)-190-5442,1957-10-16,Male,sms,FALSE,FALSE,0,0,0,STR-0089,
CUST-0008259,Ava,Flores,ava.flores59@retailco.test,+1-(923)-697-4656,1963-09-09,Female,email,TRUE,FALSE,0,0,0,STR-0054,
CUST-0008260,Aria,Harris,aria.harris60@example.com,+1-(368)-949-9694,1957-05-12,Female,email,TRUE,FALSE,57993,19331,3,STR-0091,
CUST-0008261,Amelia,Ramirez,amelia.ramirez61@retailco.test,+1-(801)-402-7402,1958-01-06,Female,email,TRUE,FALSE,630392,157598,4,,
CUST-0008262,Morgan,Lewis,morgan.lewis62@retailco.test,+1-(244)-161-2548,1978-07-24,Male,email,TRUE,FALSE,92860,92860,1,STR-0087,
CUST-0008263,Pat,Thompson,pat.thompson63@retailco.test,+1-(261)-855-1940,1996-01-23,Male,sms,FALSE,FALSE,0,0,0,STR-0038,
CUST-0008264,Emerson,Taylor,emerson.taylor64@retailco.test,+1-(645)-117-7990,1988-08-11,Female,sms,FALSE,FALSE,2838941,405563,7,STR-0019,
CUST-0008265,Morgan,Young,morgan.young65@mail.com,+1-(804)-136-8319,1958-08-11,Male,sms,TRUE,FALSE,76902,25634,3,STR-0023,
CUST-0008266,Pat,Allen,pat.allen66@shopmail.com,+1-(787)-453-4406,1995-07-19,Female,email,TRUE,FALSE,9084,9084,1,STR-0059,
CUST-0008267,Avery,Ramirez,avery.ramirez67@retailco.test,+1-(220)-146-2848,1956-06-18,Male,email,FALSE,FALSE,0,0,0,STR-0024,
CUST-0008268,Jamie,Williams,jamie.williams68@retailco.test,+1-(432)-178-1651,1950-07-04,Male,email,TRUE,FALSE,1106156,276539,4,STR-0072,
CUST-0008269,Ella,Smith,ella.smith69@retailco.test,+1-(878)-293-2848,1984-03-24,Male,sms,TRUE,FALSE,496700,496700,1,STR-0016,
CUST-0008270,Madison,Rodriguez,madison.rodriguez70@mail.com,+1-(867)-254-8979,1997-09-11,Female,email,FALSE,FALSE,140513,140513,1,STR-0040,
CUST-0008271,Hayden,Gonzalez,hayden.gonzalez71@retailco.test,+1-(204)-929-3090,1994-09-18,Male,sms,FALSE,FALSE,709852,177463,4,STR-0016,
CUST-0008272,Shawn,Hernandez,shawn.hernandez72@retailco.test,+1-(489)-595-3214,1985-01-04,Female,email,TRUE,FALSE,696843,696843,1,STR-0077,
CUST-0008273,Drew,Lopez,drew.lopez73@example.com,+1-(310)-976-9149,1964-01-11,Female,phone,TRUE,FALSE,367132,91783,4,STR-0008,
CUST-0008274,Kendall,Jones,kendall.jones74@mail.com,+1-(892)-413-3322,1954-10-06,Female,sms,TRUE,FALSE,144718,72359,2,STR-0076,
CUST-0008275,Casey,Thomas,casey.thomas75@example.com,+1-(612)-161-2171,1973-01-16,Female,sms,FALSE,FALSE,1173152,586576,2,,High risk - flagged for manual review
CUST-0008276,Quinn,Anderson,quinn.anderson76@shopmail.com,+1-(840)-835-7162,1972-04-02,Female,email,FALSE,FALSE,0,0,0,,
CUST-0008277,Chris,Lewis,chris.lewis77@example.com,+1-(973)-338-3468,1959-01-22,Female,phone,TRUE,FALSE,720048,102864,7,STR-0042,High risk - flagged for manual review
CUST-0008278,Riley,Nguyen,riley.nguyen78@mail.com,+1-(315)-261-3344,1987-06-05,Female,email,FALSE,FALSE,0,0,0,STR-0082,
CUST-0008279,Victoria,White,victoria.white79@shopmail.com,+1-(229)-574-4502,1987-08-09,Female,none,TRUE,FALSE,1770892,885446,2,STR-0016,
CUST-0008280,Mia,White,mia.white80@retailco.test,+1-(823)-877-4392,1978-02-14,Male,email,FALSE,FALSE,399702,66617,6,STR-0065,
CUST-0008281,Scarlett,Rodriguez,scarlett.rodriguez81@retailco.test,+1-(268)-592-9722,1957-01-19,Female,email,FALSE,FALSE,207148,103574,2,,
CUST-0008282,Pat,Flores,pat.flores82@mail.com,+1-(927)-800-7968,1967-04-25,Male,sms,TRUE,FALSE,1072016,134002,8,,
CUST-0008283,Grace,Lopez,grace.lopez83@retailco.test,+1-(212)-256-3626,1962-02-05,Male,email,FALSE,FALSE,4434460,1108615,4,STR-0065,
CUST-0008284,River,Thompson,river.thompson84@mail.com,+1-(541)-203-3791,1976-06-01,Female,email,TRUE,FALSE,0,0,0,,
CUST-0008285,Chris,White,chris.white85@shopmail.com,+1-(849)-782-2080,2000-12-04,Male,email,TRUE,FALSE,2031950,101597,20,,
CUST-0008286,Quinn,Hill,quinn.hill86@shopmail.com,+1-(798)-199-2249,1990-05-12,Male,sms,FALSE,FALSE,65685,21895,3,STR-0054,
CUST-0008287,Jesse,Moore,jesse.moore87@example.com,+1-(897)-874-8704,1963-12-01,Male,sms,TRUE,FALSE,0,0,0,STR-0079,
CUST-0008288,Scarlett,Walker,scarlett.walker88@example.com,+1-(545)-322-6627,2005-04-12,Female,email,TRUE,FALSE,0,0,0,STR-0062,
CUST-0008289,Jesse,Rodriguez,jesse.rodriguez89@mail.com,+1-(960)-628-9441,1954-07-01,Female,email,FALSE,FALSE,631038,210346,3,STR-0030,
CUST-0008290,Madison,Robinson,madison.robinson90@shopmail.com,+1-(661)-720-9145,1972-09-03,Male,email,FALSE,FALSE,70710,35355,2,STR-0028,
CUST-0008291,Kendall,Wilson,kendall.wilson91@retailco.test,+1-(830)-116-9222,1990-10-28,Female,email,TRUE,FALSE,992286,165381,6,STR-0085,
CUST-0008292,Liam,Wilson,liam.wilson92@mail.com,+1-(506)-727-3363,1954-12-19,Female,email,TRUE,FALSE,237651,79217,3,,
CUST-0008293,Noah,Garcia,noah.garcia93@shopmail.com,+1-(925)-464-8657,1959-12-08,Female,none,TRUE,FALSE,0,0,0,,
CUST-0008294,Ella,Lewis,ella.lewis94@example.com,+1-(957)-235-1735,1950-07-02,Female,sms,TRUE,FALSE,1532136,510712,3,STR-0082,
CUST-0008295,Evelyn,Lewis,evelyn.lewis95@retailco.test,+1-(304)-962-3900,2000-02-27,Female,email,TRUE,FALSE,0,0,0,,
CUST-0008296,Robin,Torres,robin.torres96@shopmail.com,+1-(586)-209-2600,1952-07-15,Non-binary,phone,TRUE,FALSE,103363,103363,1,,
CUST-0008297,Sawyer,Allen,sawyer.allen97@mail.com,+1-(274)-433-3527,1973-11-27,Male,email,FALSE,FALSE,229811,229811,1,STR-0046,
CUST-0008298,Sawyer,Allen,sawyer.allen98@mail.com,+1-(796)-575-3980,1955-02-28,Female,sms,TRUE,FALSE,296520,59304,5,STR-0046,
CUST-0008299,Olivia,Ramirez,olivia.ramirez99@retailco.test,+1-(461)-175-1881,1979-12-08,Female,email,FALSE,FALSE,252306,126153,2,STR-0042,
CUST-0008300,Emerson,Nguyen,emerson.nguyen0@example.com,+1-(812)-245-8494,1979-09-23,Female,sms,TRUE,FALSE,64925,12985,5,STR-0021,
CUST-0008301,Robin,Thomas,robin.thomas1@retailco.test,+1-(265)-229-5764,1975-05-12,Female,email,TRUE,FALSE,153408,38352,4,STR-0098,
CUST-0008302,Evelyn,Perez,evelyn.perez2@example.com,+1-(222)-357-5493,1970-12-20,Prefer not to say,none,TRUE,FALSE,609080,152270,4,STR-0066,
CUST-0008303,Madison,Scott,madison.scott3@mail.com,+1-(483)-144-5583,1982-12-10,Male,sms,TRUE,FALSE,613590,122718,5,STR-0091,
CUST-0008304,Grace,Hill,grace.hill4@retailco.test,+1-(686)-179-7511,1993-11-13,Male,phone,FALSE,FALSE,312073,312073,1,STR-0074,
CUST-0008305,Alex,Martin,alex.martin5@shopmail.com,+1-(729)-328-1361,1962-03-02,Male,email,TRUE,FALSE,1217016,304254,4,STR-0012,
CUST-0008306,Morgan,Hill,morgan.hill6@retailco.test,+1-(622)-680-2031,1972-03-11,Male,sms,TRUE,FALSE,34818,11606,3,,
CUST-0008307,Sam,Miller,sam.miller7@shopmail.com,+1-(735)-947-3602,1999-02-21,Male,email,TRUE,FALSE,1095490,109549,10,,
CUST-0008308,Jamie,Thomas,jamie.thomas8@mail.com,+1-(707)-388-3848,1958-05-09,Female,email,TRUE,FALSE,583780,291890,2,STR-0072,
CUST-0008309,Ella,Miller,ella.miller9@shopmail.com,+1-(882)-873-3749,1960-08-05,Male,email,TRUE,FALSE,0,0,0,STR-0084,
CUST-0008310,Alex,Smith,alex.smith10@mail.com,+1-(632)-723-2376,1987-06-02,Female,sms,FALSE,FALSE,111613,111613,1,,
CUST-0008311,Grace,Brown,grace.brown11@mail.com,+1-(342)-311-8436,1972-12-13,Male,email,TRUE,FALSE,320804,80201,4,,High risk - flagged for manual review
CUST-0008312,Abigail,Clark,abigail.clark12@shopmail.com,+1-(383)-730-6862,1987-04-13,Male,email,TRUE,FALSE,755379,251793,3,,
CUST-0008313,Harper,Thompson,harper.thompson13@example.com,+1-(370)-488-9936,1990-11-10,Male,sms,TRUE,FALSE,257774,257774,1,STR-0006,
CUST-0008314,Emma,Anderson,emma.anderson14@example.com,+1-(281)-993-2836,1993-01-10,Non-binary,sms,TRUE,FALSE,120571,120571,1,,
CUST-0008315,Jamie,Williams,jamie.williams15@shopmail.com,+1-(562)-679-3322,1994-12-11,Female,email,TRUE,FALSE,83788,20947,4,STR-0044,
CUST-0008316,Pat,Taylor,pat.taylor16@example.com,+1-(654)-171-3385,2003-09-16,Male,sms,FALSE,FALSE,0,0,0,STR-0048,
CUST-0008317,Sam,Martinez,sam.martinez17@example.com,+1-(309)-690-4149,1980-08-17,Female,phone,TRUE,FALSE,176912,88456,2,STR-0086,
CUST-0008318,Emma,Flores,emma.flores18@shopmail.com,+1-(992)-345-3170,1987-10-28,Male,email,TRUE,FALSE,8689928,1086241,8,STR-0086,
CUST-0008319,Reese,Ramirez,reese.ramirez19@retailco.test,+1-(691)-813-2649,1984-01-17,Female,sms,TRUE,FALSE,0,0,0,,
CUST-0008320,Sam,Green,sam.green20@mail.com,+1-(476)-228-6337,2002-05-08,Female,phone,FALSE,FALSE,77514,38757,2,,High risk - flagged for manual review
CUST-0008321,Abigail,Anderson,abigail.anderson21@example.com,+1-(405)-218-1865,1957-09-02,Male,email,FALSE,FALSE,369350,184675,2,STR-0007,
CUST-0008322,Shawn,Miller,shawn.miller22@retailco.test,+1-(828)-561-3084,1981-04-28,Female,phone,FALSE,FALSE,0,0,0,STR-0063,
CUST-0008323,Olivia,King,olivia.king23@shopmail.com,+1-(361)-842-7854,1985-12-04,Female,phone,TRUE,FALSE,1281564,213594,6,,
CUST-0008324,Shawn,Lewis,shawn.lewis24@shopmail.com,+1-(477)-339-6541,2004-04-22,Male,email,TRUE,FALSE,0,0,0,,
CUST-0008325,Madison,Flores,madison.flores25@retailco.test,+1-(544)-392-5754,1954-11-22,Male,none,FALSE,FALSE,1911707,273101,7,STR-0047,
CUST-0008326,Parker,Nguyen,parker.nguyen26@mail.com,+1-(403)-174-9625,1990-02-02,Male,email,TRUE,FALSE,198421,198421,1,STR-0054,
CUST-0008327,Abigail,King,abigail.king27@shopmail.com,+1-(256)-675-1761,2003-03-18,Non-binary,phone,TRUE,FALSE,115422,38474,3,,High risk - flagged for manual review
CUST-0008328,Emily,Miller,emily.miller28@mail.com,+1-(227)-607-7549,1973-11-20,Female,sms,TRUE,FALSE,306462,153231,2,STR-0094,
CUST-0008329,Avery,Lee,avery.lee29@mail.com,+1-(844)-283-4233,1980-05-16,Female,sms,FALSE,FALSE,806680,161336,5,STR-0083,
CUST-0008330,Jesse,Young,jesse.young30@retailco.test,+1-(929)-322-3983,1961-07-11,Male,email,TRUE,FALSE,116010,58005,2,STR-0050,
CUST-0008331,Isabella,Allen,isabella.allen31@mail.com,+1-(480)-260-6505,1972-04-26,Male,sms,TRUE,FALSE,0,0,0,STR-0044,
CUST-0008332,Hayden,Sanchez,hayden.sanchez32@retailco.test,+1-(551)-605-7805,1972-12-28,Female,phone,FALSE,FALSE,115608,57804,2,STR-0012,
CUST-0008333,Scarlett,White,scarlett.white33@example.com,+1-(356)-684-3945,1965-11-04,Female,phone,TRUE,FALSE,1375856,171982,8,STR-0038,
CUST-0008334,Alex,Green,alex.green34@example.com,+1-(821)-643-6243,1997-03-13,Male,email,FALSE,FALSE,582785,83255,7,STR-0054,
CUST-0008335,Drew,Anderson,drew.anderson35@shopmail.com,+1-(490)-892-1586,2003-09-10,Male,sms,TRUE,FALSE,131576,32894,4,STR-0057,
CUST-0008336,Quinn,Hernandez,quinn.hernandez36@example.com,+1-(882)-871-1187,1963-10-06,Female,phone,TRUE,FALSE,1977950,395590,5,STR-0020,
CUST-0008337,Chloe,Green,chloe.green37@example.com,+1-(597)-853-2237,2004-02-26,Male,email,FALSE,FALSE,1830910,122060,15,STR-0015,
CUST-0008338,Jesse,Ramirez,jesse.ramirez38@mail.com,+1-(345)-800-8346,1950-04-26,Female,email,TRUE,FALSE,243606,243606,1,STR-0015,
CUST-0008339,Evan,Scott,evan.scott39@retailco.test,+1-(855)-285-8569,1984-11-01,Female,email,TRUE,FALSE,349405,69881,5,STR-0053,
CUST-0008340,Sawyer,Wilson,sawyer.wilson40@shopmail.com,+1-(986)-835-2149,1997-03-12,Female,sms,TRUE,FALSE,14226,4742,3,STR-0041,
CUST-0008341,Cory,Ramirez,cory.ramirez41@retailco.test,+1-(506)-512-8168,2002-04-03,Male,email,TRUE,FALSE,2598016,324752,8,STR-0020,
CUST-0008342,Kendall,Williams,kendall.williams42@shopmail.com,+1-(794)-418-8430,1993-08-12,Male,phone,TRUE,FALSE,0,0,0,STR-0088,
CUST-0008343,Logan,Robinson,logan.robinson43@mail.com,+1-(598)-586-7810,1972-02-24,Male,none,TRUE,FALSE,631006,315503,2,STR-0060,
CUST-0008344,Sam,Clark,sam.clark44@shopmail.com,+1-(866)-511-9810,1953-06-18,Female,phone,TRUE,FALSE,97638,97638,1,,
CUST-0008345,Scarlett,Anderson,scarlett.anderson45@mail.com,+1-(962)-599-4211,1999-08-01,Female,email,TRUE,FALSE,1441376,180172,8,STR-0027,
CUST-0008346,Riley,Walker,riley.walker46@retailco.test,+1-(510)-108-4072,1960-03-28,Female,sms,FALSE,FALSE,2287680,285960,8,,
CUST-0008347,Sawyer,Hill,sawyer.hill47@shopmail.com,+1-(866)-144-9755,1991-06-01,Female,phone,TRUE,FALSE,305018,152509,2,,
CUST-0008348,Logan,Ramirez,logan.ramirez48@shopmail.com,+1-(301)-436-3116,2004-09-02,Male,sms,FALSE,FALSE,185178,30863,6,STR-0001,
CUST-0008349,Lee,Miller,lee.miller49@example.com,+1-(536)-916-3342,1966-02-01,Female,email,FALSE,FALSE,0,0,0,STR-0010,
CUST-0008350,Victoria,Garcia,victoria.garcia50@retailco.test,+1-(982)-541-3468,1954-08-24,Female,phone,TRUE,FALSE,0,0,0,STR-0078,
CUST-0008351,Chloe,Miller,chloe.miller51@retailco.test,+1-(519)-421-5829,1951-02-21,Female,email,TRUE,TRUE,188655,188655,1,STR-0070,High risk - flagged for manual review
CUST-0008352,Charlotte,Martinez,charlotte.martinez52@shopmail.com,+1-(861)-767-1333,1955-08-06,Female,sms,TRUE,FALSE,266238,133119,2,STR-0049,
CUST-0008353,Aria,Gonzalez,aria.gonzalez53@retailco.test,+1-(207)-203-3937,1989-12-06,Male,email,FALSE,FALSE,0,0,0,STR-0047,
CUST-0008354,Abigail,Clark,abigail.clark54@mail.com,+1-(366)-161-9518,1978-07-21,Female,email,FALSE,FALSE,1434650,143465,10,STR-0056,
CUST-0008355,Isabella,Gonzalez,isabella.gonzalez55@example.com,+1-(912)-715-2641,1952-05-15,Male,email,TRUE,FALSE,1311564,437188,3,STR-0009,
CUST-0008356,Parker,Walker,parker.walker56@mail.com,+1-(755)-203-6212,1954-07-03,Female,email,FALSE,FALSE,957628,239407,4,STR-0063,
CUST-0008357,Jordan,Gonzalez,jordan.gonzalez57@shopmail.com,+1-(522)-106-9523,2003-12-02,Male,email,FALSE,FALSE,1278780,255756,5,STR-0043,
CUST-0008358,Sophia,Wilson,sophia.wilson58@retailco.test,+1-(479)-931-5102,1999-02-25,Female,email,TRUE,FALSE,3112,1556,2,STR-0018,High risk - flagged for manual review
CUST-0008359,Taylor,Garcia,taylor.garcia59@retailco.test,+1-(646)-482-3048,1996-08-19,Male,sms,TRUE,FALSE,0,0,0,,
CUST-0008360,Harper,Martin,harper.martin60@shopmail.com,+1-(917)-743-5485,1965-04-09,Female,sms,TRUE,FALSE,2370650,474130,5,STR-0023,High risk - flagged for manual review
CUST-0008361,Evelyn,Williams,evelyn.williams61@mail.com,+1-(452)-949-9294,1968-06-05,Male,email,TRUE,FALSE,0,0,0,STR-0091,
CUST-0008362,Ava,Nguyen,ava.nguyen62@example.com,+1-(668)-729-7129,1958-02-06,Male,sms,TRUE,FALSE,178647,25521,7,STR-0010,
CUST-0008363,Noah,Garcia,noah.garcia63@example.com,+1-(254)-147-3906,1999-05-08,Female,email,FALSE,FALSE,9611,1373,7,,
CUST-0008364,Amelia,Hernandez,amelia.hernandez64@retailco.test,+1-(600)-237-6169,1958-03-12,Female,email,TRUE,FALSE,4529070,647010,7,STR-0081,
CUST-0008365,Evelyn,King,evelyn.king65@retailco.test,+1-(878)-381-2064,1961-03-16,Female,phone,FALSE,FALSE,229815,45963,5,STR-0091,
CUST-0008366,Cory,Hernandez,cory.hernandez66@shopmail.com,+1-(580)-979-3550,2005-12-07,Male,email,TRUE,FALSE,156310,22330,7,,
CUST-0008367,Riley,Garcia,riley.garcia67@example.com,+1-(378)-439-5809,1953-03-16,Female,phone,TRUE,FALSE,609170,121834,5,STR-0044,
CUST-0008368,Abigail,Moore,abigail.moore68@example.com,+1-(239)-424-7627,1984-11-03,Male,email,TRUE,FALSE,0,0,0,,
CUST-0008369,Logan,Smith,logan.smith69@example.com,+1-(834)-852-3868,2000-03-26,Male,email,TRUE,FALSE,0,0,0,STR-0003,
CUST-0008370,Skyler,Rodriguez,skyler.rodriguez70@retailco.test,+1-(405)-665-6954,2003-12-17,Female,phone,TRUE,FALSE,409606,409606,1,STR-0042,High risk - flagged for manual review
CUST-0008371,Avery,Lewis,avery.lewis71@example.com,+1-(560)-426-1849,2004-08-17,Male,email,TRUE,FALSE,528683,528683,1,STR-0063,
CUST-0008372,Cory,Scott,cory.scott72@mail.com,+1-(522)-286-5653,1963-08-18,Male,email,FALSE,FALSE,40544,20272,2,STR-0080,
CUST-0008373,Amelia,Young,amelia.young73@mail.com,+1-(523)-162-8258,1954-01-02,Male,sms,TRUE,FALSE,976068,244017,4,,
CUST-0008374,Ava,Clark,ava.clark74@shopmail.com,+1-(933)-130-9854,1996-12-08,Male,sms,TRUE,FALSE,0,0,0,STR-0038,
CUST-0008375,Riley,Clark,riley.clark75@shopmail.com,+1-(225)-752-2982,1983-05-23,Male,email,FALSE,FALSE,6049280,604928,10,,
CUST-0008376,Jesse,Lee,jesse.lee76@mail.com,+1-(247)-629-9096,1978-08-18,Male,email,TRUE,FALSE,1676118,558706,3,STR-0045,
CUST-0008377,Abigail,Lewis,abigail.lewis77@retailco.test,+1-(639)-109-7395,1954-11-04,Female,sms,FALSE,TRUE,1021104,255276,4,STR-0020,
CUST-0008378,Casey,Allen,casey.allen78@retailco.test,+1-(231)-675-6955,1983-05-20,Male,email,TRUE,FALSE,0,0,0,STR-0046,
CUST-0008379,Morgan,Young,morgan.young79@retailco.test,+1-(865)-618-7367,1987-03-08,Male,phone,TRUE,FALSE,0,0,0,STR-0020,
CUST-0008380,Shawn,Flores,shawn.flores80@shopmail.com,+1-(635)-309-9483,1950-05-02,Female,email,TRUE,FALSE,96856,24214,4,STR-0094,
CUST-0008381,Sam,King,sam.king81@example.com,+1-(796)-609-7411,1973-03-22,Male,sms,FALSE,FALSE,900078,150013,6,STR-0016,
CUST-0008382,Ava,Anderson,ava.anderson82@example.com,+1-(789)-791-8960,1995-04-23,Female,email,FALSE,FALSE,507592,63449,8,STR-0077,
CUST-0008383,Robin,Thompson,robin.thompson83@retailco.test,+1-(926)-802-5894,1978-05-16,Female,email,TRUE,FALSE,0,0,0,STR-0094,
CUST-0008384,Scarlett,Torres,scarlett.torres84@retailco.test,+1-(373)-288-8484,1973-06-01,Female,email,TRUE,FALSE,979580,97958,10,STR-0084,
CUST-0008385,Liam,King,liam.king85@retailco.test,+1-(751)-977-7362,2003-06-08,Female,phone,TRUE,FALSE,441644,63092,7,STR-0083,
CUST-0008386,Taylor,Wilson,taylor.wilson86@retailco.test,+1-(764)-632-6057,1962-02-05,Female,none,TRUE,FALSE,0,0,0,STR-0030,
CUST-0008387,Morgan,Davis,morgan.davis87@retailco.test,+1-(429)-571-5602,1996-11-17,Female,sms,TRUE,FALSE,326530,65306,5,STR-0044,
CUST-0008388,Amelia,Robinson,amelia.robinson88@mail.com,+1-(929)-625-3764,1982-04-12,Male,email,TRUE,FALSE,1507695,215385,7,STR-0019,
CUST-0008389,Jordan,Green,jordan.green89@example.com,+1-(266)-194-8596,1972-06-03,Female,email,FALSE,FALSE,11698,11698,1,STR-0091,
CUST-0008390,Alex,Williams,alex.williams90@mail.com,+1-(481)-947-5631,1968-01-19,Male,phone,TRUE,FALSE,314510,157255,2,STR-0020,
CUST-0008391,Rowan,Johnson,rowan.johnson91@shopmail.com,+1-(816)-684-7188,1969-01-11,Male,email,FALSE,FALSE,611135,611135,1,STR-0011,
CUST-0008392,Kendall,Lee,kendall.lee92@shopmail.com,+1-(637)-445-6678,1988-06-24,Female,email,TRUE,FALSE,234184,58546,4,STR-0039,
CUST-0008393,Sawyer,Hernandez,sawyer.hernandez93@mail.com,+1-(706)-242-9230,1998-03-28,Male,email,FALSE,FALSE,606016,75752,8,STR-0058,
CUST-0008394,Hayden,Clark,hayden.clark94@retailco.test,+1-(856)-684-6531,1955-02-28,Prefer not to say,email,FALSE,FALSE,208260,34710,6,,
CUST-0008395,Sawyer,Smith,sawyer.smith95@example.com,+1-(389)-381-7985,1999-03-27,Female,email,FALSE,TRUE,155314,77657,2,STR-0088,
CUST-0008396,Madison,Young,madison.young96@mail.com,+1-(327)-158-2444,1984-08-03,Male,email,TRUE,FALSE,1118586,186431,6,STR-0048,
CUST-0008397,Emerson,Torres,emerson.torres97@shopmail.com,+1-(479)-886-8255,1991-04-26,Male,email,FALSE,FALSE,0,0,0,,
CUST-0008398,Abigail,Thompson,abigail.thompson98@shopmail.com,+1-(278)-154-6706,1958-04-19,Male,phone,FALSE,FALSE,0,0,0,,
CUST-0008399,Jamie,Thompson,jamie.thompson99@mail.com,+1-(820)-185-3972,1990-06-15,Female,sms,FALSE,FALSE,65496,8187,8,STR-0081,
CUST-0008400,Abigail,Martin,abigail.martin0@mail.com,+1-(854)-121-5624,2003-05-21,Non-binary,email,TRUE,FALSE,107381,107381,1,STR-0079,
CUST-0008401,Harper,Flores,harper.flores1@example.com,+1-(436)-724-2645,1998-10-05,Male,phone,TRUE,FALSE,33746,16873,2,,
CUST-0008402,Amelia,Wright,amelia.wright2@retailco.test,+1-(836)-931-3827,1969-01-01,Male,email,TRUE,FALSE,250446,125223,2,STR-0082,
CUST-0008403,Ella,Gonzalez,ella.gonzalez3@example.com,+1-(763)-393-1564,1993-01-21,Male,email,TRUE,FALSE,11259,11259,1,STR-0027,
CUST-0008404,Logan,Anderson,logan.anderson4@shopmail.com,+1-(862)-799-3808,1992-10-06,Male,email,FALSE,FALSE,198108,99054,2,,
CUST-0008405,Aria,Lee,aria.lee5@mail.com,+1-(484)-580-7792,1994-02-09,Male,email,FALSE,FALSE,1762548,587516,3,,
CUST-0008406,Sam,Rodriguez,sam.rodriguez6@example.com,+1-(934)-730-1276,1953-09-09,Female,email,TRUE,FALSE,47901,15967,3,STR-0066,
CUST-0008407,Olivia,Lewis,olivia.lewis7@retailco.test,+1-(484)-868-3473,1950-09-28,Female,email,TRUE,FALSE,0,0,0,STR-0069,
CUST-0008408,Charlotte,Clark,charlotte.clark8@example.com,+1-(588)-996-4711,1971-03-22,Female,none,TRUE,FALSE,3000834,500139,6,STR-0096,
CUST-0008409,Sawyer,Garcia,sawyer.garcia9@example.com,+1-(481)-779-4343,1977-09-27,Male,none,TRUE,FALSE,1087562,155366,7,,
CUST-0008410,Alex,Robinson,alex.robinson10@example.com,+1-(939)-950-3884,2004-12-15,Female,sms,FALSE,FALSE,9048320,904832,10,STR-0010,
CUST-0008411,Chloe,King,chloe.king11@retailco.test,+1-(809)-202-9561,1991-12-24,Male,email,TRUE,FALSE,0,0,0,,
CUST-0008412,Chloe,Williams,chloe.williams12@shopmail.com,+1-(227)-896-4309,1996-03-09,Female,email,TRUE,FALSE,678012,113002,6,STR-0013,
CUST-0008413,Emma,Sanchez,emma.sanchez13@mail.com,+1-(856)-651-6972,2005-12-25,Male,email,TRUE,FALSE,335604,83901,4,,
CUST-0008414,Scarlett,Harris,scarlett.harris14@example.com,+1-(527)-306-9657,1989-11-08,Female,none,FALSE,FALSE,0,0,0,,
CUST-0008415,Emma,Anderson,emma.anderson15@shopmail.com,+1-(605)-211-3376,2003-03-15,Male,phone,FALSE,FALSE,559540,111908,5,STR-0050,High risk - flagged for manual review
CUST-0008416,Isabella,Thomas,isabella.thomas16@shopmail.com,+1-(589)-364-9846,1996-03-22,Male,email,TRUE,FALSE,54564,54564,1,,
CUST-0008417,Pat,Thomas,pat.thomas17@shopmail.com,+1-(875)-778-9885,2004-03-18,Female,none,TRUE,FALSE,0,0,0,STR-0045,
CUST-0008418,Morgan,Green,morgan.green18@shopmail.com,+1-(482)-225-1392,1997-02-03,Male,sms,FALSE,FALSE,0,0,0,,
CUST-0008419,Chloe,Scott,chloe.scott19@mail.com,+1-(648)-401-3517,2001-02-20,Female,sms,TRUE,FALSE,31272,31272,1,STR-0052,
