address_id,customer_id,label,address_line1,address_line2,city,state,postal_code,country,is_default_shipping,is_default_billing
ADDR-0006857-1,CUST-0006857,Home,1295 Sunset Blvd,,Detroit,MD,95698,USA,TRUE,FALSE
ADDR-0006858-1,CUST-0006858,Home,1774 Main St,,Seattle,MN,13706,USA,TRUE,FALSE
ADDR-0006859-1,CUST-0006859,Home,3067 Maple Ave,,Los Angeles,NY,15910,USA,TRUE,FALSE
ADDR-0006859-2,CUST-0006859,Work,1026 Sunset Blvd,,Phoenix,MD,53118,USA,FALSE,FALSE
ADDR-0006860-1,CUST-0006860,Home,449 Main St,,Boston,PA,92070,USA,TRUE,FALSE
ADDR-0006861-1,CUST-0006861,Home,3750 Sunset Blvd,,Boston,FL,96327,USA,TRUE,FALSE
ADDR-0006862-1,CUST-0006862,Home,2850 Main St,,Boston,WI,54909,USA,TRUE,FALSE
ADDR-0006862-2,CUST-0006862,Work,2216 Pine St,,Dallas,MN,91225,USA,FALSE,FALSE
ADDR-0006863-1,CUST-0006863,Home,3785 Broadway,,Chicago,FL,53774,USA,TRUE,FALSE
ADDR-0006864-1,CUST-0006864,Home,1344 Maple Ave,,Seattle,OH,78380,USA,TRUE,FALSE
ADDR-0006865-1,CUST-0006865,Home,2696 Broadway,,Jacksonville,VA,60814,USA,TRUE,FALSE
ADDR-0006866-1,CUST-0006866,Home,1630 Sunset Blvd,,Columbus,AZ,46589,USA,TRUE,FALSE
ADDR-0006867-1,CUST-0006867,Home,930 Sunset Blvd,,New York,MN,34466,USA,TRUE,FALSE
ADDR-0006867-2,CUST-0006867,Shipping,3450 Broadway,,San Francisco,OH,11165,USA,FALSE,FALSE
ADDR-0006868-1,CUST-0006868,Home,3308 Broadway,,Jacksonville,WI,99929,USA,TRUE,FALSE
ADDR-0006869-1,CUST-0006869,Home,3974 Main St,,Chicago,CO,17387,USA,TRUE,FALSE
ADDR-0006870-1,CUST-0006870,Home,2962 Main St,,Indianapolis,TN,53327,USA,TRUE,FALSE
ADDR-0006870-2,CUST-0006870,Billing,3617 Market St,,New York,WI,14190,USA,FALSE,TRUE
ADDR-0006871-1,CUST-0006871,Home,692 Oak St,,Chicago,MI,55017,USA,TRUE,FALSE
ADDR-0006872-1,CUST-0006872,Home,2515 Market St,,New York,GA,87857,USA,TRUE,FALSE
ADDR-0006873-1,CUST-0006873,Home,685 Pine St,,Los Angeles,VA,46377,USA,TRUE,FALSE
ADDR-0006874-1,CUST-0006874,Home,3335 Broadway,,San Jose,WA,90493,USA,TRUE,FALSE
ADDR-0006874-2,CUST-0006874,Billing,2701 Market St,,Boston,MI,75781,USA,FALSE,TRUE
ADDR-0006875-1,CUST-0006875,Home,3795 Broadway,,Denver,MN,25690,USA,TRUE,FALSE
ADDR-0006876-1,CUST-0006876,Home,2025 Maple Ave,,Nashville,CO,40587,USA,TRUE,FALSE
ADDR-0006877-1,CUST-0006877,Home,3093 Pine St,,Austin,MI,40756,USA,TRUE,FALSE
ADDR-0006878-1,CUST-0006878,Home,3124 Maple Ave,,San Francisco,TN,73496,USA,TRUE,FALSE
ADDR-0006878-2,CUST-0006878,Shipping,243 Maple Ave,,Nashville,NY,47848,USA,FALSE,FALSE
ADDR-0006879-1,CUST-0006879,Home,583 Sunset Blvd,,Nashville,NC,48280,USA,TRUE,FALSE
ADDR-0006880-1,CUST-0006880,Home,2074 Maple Ave,,Indianapolis,IL,93847,USA,TRUE,FALSE
ADDR-0006881-1,CUST-0006881,Home,2658 Broadway,,Charlotte,OR,82077,USA,TRUE,FALSE
ADDR-0006881-2,CUST-0006881,Work,1569 Oak St,,San Diego,IN,29048,USA,FALSE,FALSE
ADDR-0006882-1,CUST-0006882,Home,3038 Sunset Blvd,,Philadelphia,WI,41120,USA,TRUE,FALSE
ADDR-0006883-1,CUST-0006883,Home,3636 Sunset Blvd,,Austin,MD,25337,USA,TRUE,FALSE
ADDR-0006884-1,CUST-0006884,Home,3915 Broadway,,San Antonio,AZ,45089,USA,TRUE,FALSE
ADDR-0006885-1,CUST-0006885,Home,2162 Market St,,Austin,KY,50767,USA,TRUE,FALSE
ADDR-0006886-1,CUST-0006886,Home,2820 Broadway,,Dallas,MD,18056,USA,TRUE,FALSE
ADDR-0006886-2,CUST-0006886,Work,1972 Market St,,San Diego,TN,59171,USA,FALSE,FALSE
ADDR-0006887-1,CUST-0006887,Home,2042 Sunset Blvd,,New York,GA,72374,USA,TRUE,FALSE
ADDR-0006888-1,CUST-0006888,Home,336 Pine St,,Detroit,IN,64778,USA,TRUE,FALSE
ADDR-0006889-1,CUST-0006889,Home,2135 Sunset Blvd,,Oklahoma City,WA,61034,USA,TRUE,FALSE
ADDR-0006890-1,CUST-0006890,Home,1463 Pine St,,Jacksonville,OH,87843,USA,TRUE,FALSE
ADDR-0006891-1,CUST-0006891,Home,1462 Pine St,,San Antonio,GA,43148,USA,TRUE,FALSE
ADDR-0006892-1,CUST-0006892,Home,3346 Main St,,Austin,NC,44809,USA,TRUE,FALSE
ADDR-0006893-1,CUST-0006893,Home,1967 Sunset Blvd,,Phoenix,CO,42979,USA,TRUE,FALSE
ADDR-0006894-1,CUST-0006894,Home,3450 Broadway,,New York,TX,85358,USA,TRUE,FALSE
ADDR-0006895-1,CUST-0006895,Home,1525 Sunset Blvd,,Charlotte,TN,38132,USA,TRUE,FALSE
ADDR-0006896-1,CUST-0006896,Home,1108 Broadway,,Philadelphia,MO,54317,USA,TRUE,FALSE
ADDR-0006896-2,CUST-0006896,Billing,3999 Broadway,,Charlotte,CO,40490,USA,FALSE,TRUE
ADDR-0006897-1,CUST-0006897,Home,231 Maple Ave,,Dallas,OR,41737,USA,TRUE,FALSE
ADDR-0006898-1,CUST-0006898,Home,1798 Oak St,,San Diego,IN,11396,USA,TRUE,FALSE
ADDR-0006899-1,CUST-0006899,Home,807 Market St,,Oklahoma City,WI,53759,USA,TRUE,FALSE
ADDR-0006900-1,CUST-0006900,Home,1694 Market St,,Indianapolis,TN,90748,USA,TRUE,FALSE
ADDR-0006901-1,CUST-0006901,Home,2416 Maple Ave,,Houston,MD,42620,USA,TRUE,FALSE
ADDR-0006902-1,CUST-0006902,Home,516 Sunset Blvd,,Washington,MN,97426,USA,TRUE,FALSE
ADDR-0006902-2,CUST-0006902,Work,2480 Sunset Blvd,,San Francisco,MA,39825,USA,FALSE,FALSE
ADDR-0006903-1,CUST-0006903,Home,1289 Sunset Blvd,,Washington,PA,58175,USA,TRUE,FALSE
ADDR-0006904-1,CUST-0006904,Home,2460 Main St,,Chicago,CO,49724,USA,TRUE,FALSE
ADDR-0006905-1,CUST-0006905,Home,3509 Market St,,San Antonio,MA,13164,USA,TRUE,FALSE
ADDR-0006906-1,CUST-0006906,Home,3716 Sunset Blvd,,Columbus,OH,90646,USA,TRUE,FALSE
ADDR-0006907-1,CUST-0006907,Home,1785 Main St,,El Paso,CO,70510,USA,TRUE,FALSE
ADDR-0006908-1,CUST-0006908,Home,1329 Market St,,Denver,MA,10836,USA,TRUE,FALSE
ADDR-0006908-2,CUST-0006908,Billing,2877 Market St,,Denver,NC,91824,USA,FALSE,TRUE
ADDR-0006909-1,CUST-0006909,Home,1552 Oak St,,San Jose,TN,40782,USA,TRUE,FALSE
ADDR-0006909-2,CUST-0006909,Billing,3805 Main St,,Philadelphia,CT,15730,USA,FALSE,TRUE
ADDR-0006910-1,CUST-0006910,Home,3534 Main St,,El Paso,NY,55469,USA,TRUE,FALSE
ADDR-0006911-1,CUST-0006911,Home,2381 Main St,,Washington,NY,54529,USA,TRUE,FALSE
ADDR-0006912-1,CUST-0006912,Home,2482 Maple Ave,,San Jose,TN,96831,USA,TRUE,FALSE
ADDR-0006913-1,CUST-0006913,Home,3774 Broadway,,Boston,IL,13162,USA,TRUE,FALSE
ADDR-0006913-2,CUST-0006913,Work,705 Sunset Blvd,,Washington,VA,14282,USA,FALSE,FALSE
ADDR-0006914-1,CUST-0006914,Home,1103 Market St,,Columbus,WI,67099,USA,TRUE,FALSE
ADDR-0006915-1,CUST-0006915,Home,3632 Sunset Blvd,,Fort Worth,PA,99419,USA,TRUE,FALSE
ADDR-0006916-1,CUST-0006916,Home,3733 Broadway,,Detroit,NY,97635,USA,TRUE,FALSE
ADDR-0006917-1,CUST-0006917,Home,2776 Sunset Blvd,,Oklahoma City,OR,92010,USA,TRUE,FALSE
ADDR-0006918-1,CUST-0006918,Home,869 Main St,,Chicago,MA,39262,USA,TRUE,FALSE
ADDR-0006919-1,CUST-0006919,Home,2981 Pine St,,Indianapolis,FL,96599,USA,TRUE,FALSE
ADDR-0006920-1,CUST-0006920,Home,2013 Market St,,Los Angeles,AZ,22031,USA,TRUE,FALSE
ADDR-0006921-1,CUST-0006921,Home,3888 Maple Ave,,Houston,MN,44712,USA,TRUE,FALSE
ADDR-0006922-1,CUST-0006922,Home,2320 Maple Ave,,Denver,TX,26944,USA,TRUE,FALSE
ADDR-0006923-1,CUST-0006923,Home,803 Maple Ave,,Austin,CT,95461,USA,TRUE,FALSE
ADDR-0006924-1,CUST-0006924,Home,892 Main St,,Dallas,MD,49180,USA,TRUE,FALSE
ADDR-0006925-1,CUST-0006925,Home,609 Pine St,,San Diego,OH,37744,USA,TRUE,FALSE
ADDR-0006926-1,CUST-0006926,Home,1556 Pine St,,Denver,OR,64550,USA,TRUE,FALSE
ADDR-0006927-1,CUST-0006927,Home,110 Sunset Blvd,,Jacksonville,OH,74419,USA,TRUE,FALSE
ADDR-0006928-1,CUST-0006928,Home,1318 Pine St,,Nashville,MI,69293,USA,TRUE,FALSE
ADDR-0006929-1,CUST-0006929,Home,3106 Main St,,Phoenix,OH,11567,USA,TRUE,FALSE
ADDR-0006930-1,CUST-0006930,Home,409 Maple Ave,,San Jose,NY,10496,USA,TRUE,FALSE
ADDR-0006931-1,CUST-0006931,Home,2754 Sunset Blvd,,Los Angeles,TX,30065,USA,TRUE,FALSE
ADDR-0006932-1,CUST-0006932,Home,3158 Sunset Blvd,,Houston,GA,43147,USA,TRUE,FALSE
ADDR-0006933-1,CUST-0006933,Home,2543 Market St,,Austin,TX,40676,USA,TRUE,FALSE
ADDR-0006934-1,CUST-0006934,Home,3986 Sunset Blvd,,Charlotte,AZ,12497,USA,TRUE,FALSE
ADDR-0006935-1,CUST-0006935,Home,904 Maple Ave,,San Diego,IN,29556,USA,TRUE,FALSE
ADDR-0006936-1,CUST-0006936,Home,2929 Sunset Blvd,,Indianapolis,MA,49736,USA,TRUE,FALSE
ADDR-0006936-2,CUST-0006936,Billing,232 Main St,,El Paso,CO,16054,USA,FALSE,TRUE
ADDR-0006937-1,CUST-0006937,Home,2200 Broadway,,Boston,TX,70988,USA,TRUE,FALSE
ADDR-0006938-1,CUST-0006938,Home,1054 Market St,,Fort Worth,MD,52713,USA,TRUE,FALSE
ADDR-0006939-1,CUST-0006939,Home,1199 Main St,,Washington,IN,83068,USA,TRUE,FALSE
ADDR-0006940-1,CUST-0006940,Home,169 Oak St,,Austin,AZ,89987,USA,TRUE,FALSE
ADDR-0006941-1,CUST-0006941,Home,2866 Broadway,,Fort Worth,IL,58226,USA,TRUE,FALSE
ADDR-0006942-1,CUST-0006942,Home,3550 Sunset Blvd,,Jacksonville,TN,60232,USA,TRUE,FALSE
ADDR-0006943-1,CUST-0006943,Home,846 Main St,,Denver,FL,61539,USA,TRUE,FALSE
ADDR-0006944-1,CUST-0006944,Home,476 Broadway,,New York,TN,67441,USA,TRUE,FALSE
ADDR-0006945-1,CUST-0006945,Home,2653 Broadway,,Phoenix,PA,29052,USA,TRUE,FALSE
ADDR-0006946-1,CUST-0006946,Home,1329 Main St,,Boston,WI,66118,USA,TRUE,FALSE
ADDR-0006947-1,CUST-0006947,Home,1129 Oak St,,Columbus,GA,62995,USA,TRUE,FALSE
ADDR-0006947-2,CUST-0006947,Shipping,3046 Broadway,,Houston,GA,82972,USA,FALSE,FALSE
ADDR-0006948-1,CUST-0006948,Home,2081 Sunset Blvd,,Austin,IN,89858,USA,TRUE,FALSE
ADDR-0006949-1,CUST-0006949,Home,1088 Oak St,,Chicago,GA,39577,USA,TRUE,FALSE
ADDR-0006950-1,CUST-0006950,Home,572 Sunset Blvd,,Chicago,MA,70914,USA,TRUE,FALSE
ADDR-0006951-1,CUST-0006951,Home,3956 Main St,,Nashville,WA,15249,USA,TRUE,FALSE
ADDR-0006952-1,CUST-0006952,Home,3557 Maple Ave,,Washington,TX,92723,USA,TRUE,FALSE
ADDR-0006952-2,CUST-0006952,Work,356 Main St,,Fort Worth,CO,17413,USA,FALSE,FALSE
ADDR-0006953-1,CUST-0006953,Home,1691 Broadway,,Indianapolis,NY,51579,USA,TRUE,FALSE
ADDR-0006954-1,CUST-0006954,Home,1849 Main St,,San Jose,IN,83411,USA,TRUE,FALSE
ADDR-0006954-2,CUST-0006954,Billing,3664 Pine St,,Oklahoma City,TX,94957,USA,FALSE,TRUE
ADDR-0006955-1,CUST-0006955,Home,2872 Sunset Blvd,,Washington,CA,93731,USA,TRUE,FALSE
ADDR-0006955-2,CUST-0006955,Shipping,1295 Sunset Blvd,,San Diego,CO,12025,USA,FALSE,FALSE
ADDR-0006956-1,CUST-0006956,Home,3626 Oak St,,Jacksonville,CT,33999,USA,TRUE,FALSE
ADDR-0006957-1,CUST-0006957,Home,3076 Oak St,,Jacksonville,TN,36815,USA,TRUE,FALSE
ADDR-0006958-1,CUST-0006958,Home,798 Sunset Blvd,,Houston,NJ,76038,USA,TRUE,FALSE
ADDR-0006958-2,CUST-0006958,Work,754 Broadway,,San Antonio,IL,51190,USA,FALSE,FALSE
ADDR-0006959-1,CUST-0006959,Home,2065 Sunset Blvd,,San Jose,NJ,20308,USA,TRUE,FALSE
ADDR-0006960-1,CUST-0006960,Home,172 Pine St,,Phoenix,MI,72948,USA,TRUE,FALSE
ADDR-0006961-1,CUST-0006961,Home,1157 Market St,,Indianapolis,NY,53326,USA,TRUE,FALSE
ADDR-0006962-1,CUST-0006962,Home,2496 Market St,,Nashville,FL,33639,USA,TRUE,FALSE
ADDR-0006962-2,CUST-0006962,Work,3789 Maple Ave,,San Diego,MI,65055,USA,FALSE,FALSE
ADDR-0006963-1,CUST-0006963,Home,120 Maple Ave,,Columbus,AZ,39939,USA,TRUE,FALSE
ADDR-0006964-1,CUST-0006964,Home,2500 Main St,,Seattle,AZ,76838,USA,TRUE,FALSE
ADDR-0006965-1,CUST-0006965,Home,2495 Market St,,San Francisco,NY,64637,USA,TRUE,FALSE
ADDR-0006966-1,CUST-0006966,Home,3012 Sunset Blvd,,New York,CA,27231,USA,TRUE,FALSE
ADDR-0006967-1,CUST-0006967,Home,2287 Main St,,Houston,TN,97746,USA,TRUE,FALSE
ADDR-0006968-1,CUST-0006968,Home,1250 Main St,,San Jose,GA,33984,USA,TRUE,FALSE
ADDR-0006969-1,CUST-0006969,Home,445 Broadway,,Columbus,VA,57223,USA,TRUE,FALSE
ADDR-0006970-1,CUST-0006970,Home,1270 Main St,,San Diego,MA,34548,USA,TRUE,FALSE
ADDR-0006970-2,CUST-0006970,Shipping,1800 Market St,,Washington,MN,21244,USA,FALSE,FALSE
ADDR-0006971-1,CUST-0006971,Home,485 Sunset Blvd,,Denver,CT,15026,USA,TRUE,FALSE
ADDR-0006971-2,CUST-0006971,Billing,1591 Pine St,,Fort Worth,MN,44572,USA,FALSE,TRUE
ADDR-0006972-1,CUST-0006972,Home,2742 Broadway,,San Jose,FL,85833,USA,TRUE,FALSE
ADDR-0006973-1,CUST-0006973,Home,2251 Oak St,,Charlotte,OR,73065,USA,TRUE,FALSE
ADDR-0006973-2,CUST-0006973,Billing,2426 Oak St,,El Paso,MD,50076,USA,FALSE,TRUE
ADDR-0006974-1,CUST-0006974,Home,299 Market St,,Jacksonville,WI,72444,USA,TRUE,FALSE
ADDR-0006974-2,CUST-0006974,Work,3543 Main St,,Detroit,WI,43643,USA,FALSE,FALSE
ADDR-0006975-1,CUST-0006975,Home,2832 Pine St,,Charlotte,CA,51126,USA,TRUE,FALSE
ADDR-0006976-1,CUST-0006976,Home,3204 Main St,,Philadelphia,FL,94067,USA,TRUE,FALSE
ADDR-0006977-1,CUST-0006977,Home,1457 Pine St,,Fort Worth,CA,83800,USA,TRUE,FALSE
ADDR-0006978-1,CUST-0006978,Home,752 Main St,,Columbus,PA,23317,USA,TRUE,FALSE
ADDR-0006979-1,CUST-0006979,Home,1531 Pine St,,San Antonio,NY,14276,USA,TRUE,FALSE
ADDR-0006980-1,CUST-0006980,Home,720 Oak St,,Los Angeles,OH,73965,USA,TRUE,FALSE
ADDR-0006981-1,CUST-0006981,Home,1005 Broadway,,Detroit,OR,63777,USA,TRUE,FALSE
ADDR-0006982-1,CUST-0006982,Home,3697 Main St,,New York,CA,50653,USA,TRUE,FALSE
ADDR-0006983-1,CUST-0006983,Home,3120 Sunset Blvd,,Charlotte,MN,56456,USA,TRUE,FALSE
ADDR-0006984-1,CUST-0006984,Home,2433 Pine St,,Boston,KY,20932,USA,TRUE,FALSE
ADDR-0006985-1,CUST-0006985,Home,302 Broadway,,Chicago,CA,13201,USA,TRUE,FALSE
ADDR-0006985-2,CUST-0006985,Billing,3488 Market St,,Charlotte,MI,91921,USA,FALSE,TRUE
ADDR-0006986-1,CUST-0006986,Home,600 Sunset Blvd,,San Antonio,TX,97950,USA,TRUE,FALSE
ADDR-0006986-2,CUST-0006986,Work,1404 Market St,,San Francisco,PA,92266,USA,FALSE,FALSE
ADDR-0006987-1,CUST-0006987,Home,895 Oak St,,Philadelphia,WI,28846,USA,TRUE,FALSE
ADDR-0006988-1,CUST-0006988,Home,2050 Maple Ave,,Los Angeles,CA,98089,USA,TRUE,FALSE
ADDR-0006989-1,CUST-0006989,Home,404 Maple Ave,,Dallas,CO,64940,USA,TRUE,FALSE
ADDR-0006990-1,CUST-0006990,Home,534 Oak St,,Seattle,VA,43199,USA,TRUE,FALSE
ADDR-0006991-1,CUST-0006991,Home,3307 Pine St,,Dallas,TX,79593,USA,TRUE,FALSE
ADDR-0006991-2,CUST-0006991,Billing,1209 Pine St,,Houston,CT,30242,USA,FALSE,TRUE
ADDR-0006992-1,CUST-0006992,Home,547 Maple Ave,,Houston,CO,11406,USA,TRUE,FALSE
ADDR-0006992-2,CUST-0006992,Work,3380 Pine St,,San Francisco,CT,53294,USA,FALSE,FALSE
ADDR-0006993-1,CUST-0006993,Home,3001 Main St,,San Jose,KY,79850,USA,TRUE,FALSE
ADDR-0006994-1,CUST-0006994,Home,2883 Sunset Blvd,,Oklahoma City,IL,41946,USA,TRUE,FALSE
ADDR-0006995-1,CUST-0006995,Home,2332 Broadway,,Columbus,MI,10902,USA,TRUE,FALSE
ADDR-0006996-1,CUST-0006996,Home,1656 Sunset Blvd,,Washington,TN,86579,USA,TRUE,FALSE
ADDR-0006996-2,CUST-0006996,Shipping,1000 Sunset Blvd,,Charlotte,TN,90454,USA,FALSE,FALSE
ADDR-0006997-1,CUST-0006997,Home,1364 Pine St,,San Jose,MA,52257,USA,TRUE,FALSE
ADDR-0006998-1,CUST-0006998,Home,825 Oak St,,San Jose,MA,28060,USA,TRUE,FALSE
ADDR-0006999-1,CUST-0006999,Home,2469 Broadway,,Oklahoma City,CO,75282,USA,TRUE,FALSE
ADDR-0007000-1,CUST-0007000,Home,1990 Market St,,Indianapolis,CO,91724,USA,TRUE,FALSE
ADDR-0007001-1,CUST-0007001,Home,3961 Broadway,,Seattle,VA,62112,USA,TRUE,FALSE
ADDR-0007002-1,CUST-0007002,Home,3934 Main St,,Charlotte,WI,11630,USA,TRUE,FALSE
ADDR-0007003-1,CUST-0007003,Home,1909 Maple Ave,,Boston,NY,34121,USA,TRUE,FALSE
ADDR-0007003-2,CUST-0007003,Work,3981 Oak St,,Washington,MN,86109,USA,FALSE,FALSE
ADDR-0007004-1,CUST-0007004,Home,3810 Market St,,New York,NY,48540,USA,TRUE,FALSE
ADDR-0007004-2,CUST-0007004,Shipping,722 Maple Ave,,Columbus,MO,95461,USA,FALSE,FALSE
ADDR-0007005-1,CUST-0007005,Home,999 Broadway,,Austin,TN,80176,USA,TRUE,FALSE
ADDR-0007006-1,CUST-0007006,Home,1826 Pine St,,Denver,AZ,76931,USA,TRUE,FALSE
ADDR-0007007-1,CUST-0007007,Home,1976 Market St,,San Diego,IL,22784,USA,TRUE,FALSE
ADDR-0007007-2,CUST-0007007,Work,962 Pine St,,Washington,MO,34224,USA,FALSE,FALSE
ADDR-0007008-1,CUST-0007008,Home,3926 Main St,,San Antonio,CO,96925,USA,TRUE,FALSE
ADDR-0007009-1,CUST-0007009,Home,2087 Maple Ave,,Boston,FL,67889,USA,TRUE,FALSE
ADDR-0007010-1,CUST-0007010,Home,413 Market St,,Nashville,AZ,92449,USA,TRUE,FALSE
ADDR-0007011-1,CUST-0007011,Home,1760 Main St,,Fort Worth,CA,37838,USA,TRUE,FALSE
ADDR-0007011-2,CUST-0007011,Work,1216 Sunset Blvd,,Seattle,IN,22347,USA,FALSE,FALSE
ADDR-0007012-1,CUST-0007012,Home,3208 Sunset Blvd,,Houston,TX,40893,USA,TRUE,FALSE
ADDR-0007013-1,CUST-0007013,Home,3596 Maple Ave,,San Francisco,KY,46109,USA,TRUE,FALSE
ADDR-0007014-1,CUST-0007014,Home,2054 Maple Ave,,Washington,CA,74886,USA,TRUE,FALSE
ADDR-0007014-2,CUST-0007014,Shipping,3429 Maple Ave,,Indianapolis,TN,79995,USA,FALSE,FALSE
ADDR-0007015-1,CUST-0007015,Home,3909 Oak St,,El Paso,GA,16953,USA,TRUE,FALSE
ADDR-0007016-1,CUST-0007016,Home,1331 Broadway,,Chicago,OR,33283,USA,TRUE,FALSE
ADDR-0007017-1,CUST-0007017,Home,2888 Maple Ave,,Chicago,MD,29733,USA,TRUE,FALSE
ADDR-0007018-1,CUST-0007018,Home,1563 Pine St,,Washington,NJ,91292,USA,TRUE,FALSE
ADDR-0007019-1,CUST-0007019,Home,1141 Sunset Blvd,,New York,MA,33152,USA,TRUE,FALSE
ADDR-0007019-2,CUST-0007019,Shipping,1040 Broadway,,San Antonio,WA,94500,USA,FALSE,FALSE
ADDR-0007020-1,CUST-0007020,Home,2646 Broadway,,Fort Worth,CT,53090,USA,TRUE,FALSE
ADDR-0007021-1,CUST-0007021,Home,1580 Oak St,,Austin,CO,53242,USA,TRUE,FALSE
ADDR-0007022-1,CUST-0007022,Home,3776 Market St,,Fort Worth,TN,71403,USA,TRUE,FALSE
ADDR-0007023-1,CUST-0007023,Home,2211 Pine St,,San Jose,OR,69607,USA,TRUE,FALSE
ADDR-0007024-1,CUST-0007024,Home,2584 Oak St,,Austin,PA,62939,USA,TRUE,FALSE
ADDR-0007025-1,CUST-0007025,Home,3854 Main St,,Columbus,PA,30170,USA,TRUE,FALSE
ADDR-0007026-1,CUST-0007026,Home,452 Market St,,New York,TN,45999,USA,TRUE,FALSE
ADDR-0007027-1,CUST-0007027,Home,1050 Broadway,,Chicago,IN,52415,USA,TRUE,FALSE
ADDR-0007028-1,CUST-0007028,Home,3332 Maple Ave,,Detroit,CA,53987,USA,TRUE,FALSE
ADDR-0007029-1,CUST-0007029,Home,426 Oak St,,Dallas,PA,32006,USA,TRUE,FALSE
ADDR-0007030-1,CUST-0007030,Home,3125 Sunset Blvd,,Oklahoma City,TN,94204,USA,TRUE,FALSE
ADDR-0007031-1,CUST-0007031,Home,1066 Broadway,,Austin,MI,26886,USA,TRUE,FALSE
ADDR-0007032-1,CUST-0007032,Home,1622 Pine St,,Fort Worth,FL,35134,USA,TRUE,FALSE
ADDR-0007033-1,CUST-0007033,Home,1824 Market St,,Nashville,MN,26528,USA,TRUE,FALSE
ADDR-0007034-1,CUST-0007034,Home,3737 Pine St,,Philadelphia,WA,88243,USA,TRUE,FALSE
ADDR-0007035-1,CUST-0007035,Home,2562 Broadway,,Houston,VA,92464,USA,TRUE,FALSE
ADDR-0007036-1,CUST-0007036,Home,3026 Sunset Blvd,,Columbus,TN,41749,USA,TRUE,FALSE
ADDR-0007037-1,CUST-0007037,Home,1620 Oak St,,Washington,TN,47222,USA,TRUE,FALSE
ADDR-0007037-2,CUST-0007037,Work,632 Main St,,Oklahoma City,NY,29195,USA,FALSE,FALSE
ADDR-0007038-1,CUST-0007038,Home,2399 Main St,,San Antonio,KY,97556,USA,TRUE,FALSE
ADDR-0007038-2,CUST-0007038,Billing,2934 Main St,,Charlotte,MA,61910,USA,FALSE,TRUE
ADDR-0007039-1,CUST-0007039,Home,1084 Maple Ave,,San Francisco,MI,88147,USA,TRUE,FALSE
ADDR-0007039-2,CUST-0007039,Billing,457 Main St,,Denver,VA,62791,USA,FALSE,TRUE
ADDR-0007040-1,CUST-0007040,Home,3757 Oak St,,Washington,MI,66785,USA,TRUE,FALSE
ADDR-0007041-1,CUST-0007041,Home,3147 Broadway,,Dallas,CA,54338,USA,TRUE,FALSE
ADDR-0007042-1,CUST-0007042,Home,814 Sunset Blvd,,Houston,IL,33838,USA,TRUE,FALSE
ADDR-0007043-1,CUST-0007043,Home,1617 Maple Ave,,Los Angeles,CA,78046,USA,TRUE,FALSE
ADDR-0007044-1,CUST-0007044,Home,3949 Pine St,,El Paso,IN,25609,USA,TRUE,FALSE
ADDR-0007045-1,CUST-0007045,Home,274 Main St,,Detroit,TX,43775,USA,TRUE,FALSE
ADDR-0007046-1,CUST-0007046,Home,2355 Broadway,,El Paso,IL,25463,USA,TRUE,FALSE
ADDR-0007047-1,CUST-0007047,Home,2849 Sunset Blvd,,Columbus,CO,56605,USA,TRUE,FALSE
ADDR-0007048-1,CUST-0007048,Home,2680 Maple Ave,,New York,OR,28640,USA,TRUE,FALSE
ADDR-0007049-1,CUST-0007049,Home,723 Market St,,San Antonio,KY,68356,USA,TRUE,FALSE
ADDR-0007050-1,CUST-0007050,Home,2910 Broadway,,San Jose,OR,43634,USA,TRUE,FALSE
ADDR-0007050-2,CUST-0007050,Billing,121 Broadway,,Austin,CT,48278,USA,FALSE,TRUE
ADDR-0007051-1,CUST-0007051,Home,2087 Sunset Blvd,,Philadelphia,AZ,49042,USA,TRUE,FALSE
ADDR-0007052-1,CUST-0007052,Home,1588 Pine St,,San Jose,PA,39420,USA,TRUE,FALSE
ADDR-0007053-1,CUST-0007053,Home,3360 Sunset Blvd,,Jacksonville,NY,55282,USA,TRUE,FALSE
ADDR-0007054-1,CUST-0007054,Home,2530 Oak St,,El Paso,OR,25444,USA,TRUE,FALSE
ADDR-0007054-2,CUST-0007054,Billing,2092 Maple Ave,,Seattle,VA,37498,USA,FALSE,TRUE
ADDR-0007055-1,CUST-0007055,Home,3755 Sunset Blvd,,Detroit,AZ,41152,USA,TRUE,FALSE
ADDR-0007056-1,CUST-0007056,Home,1177 Broadway,,Jacksonville,KY,54170,USA,TRUE,FALSE
ADDR-0007057-1,CUST-0007057,Home,422 Oak St,,Houston,NC,93186,USA,TRUE,FALSE
ADDR-0007058-1,CUST-0007058,Home,1721 Main St,,San Francisco,AZ,86192,USA,TRUE,FALSE
ADDR-0007059-1,CUST-0007059,Home,252 Oak St,,Charlotte,MO,25302,USA,TRUE,FALSE
ADDR-0007060-1,CUST-0007060,Home,1758 Sunset Blvd,,El Paso,OH,70785,USA,TRUE,FALSE
ADDR-0007061-1,CUST-0007061,Home,2989 Market St,,Seattle,VA,35551,USA,TRUE,FALSE
ADDR-0007062-1,CUST-0007062,Home,144 Oak St,,Oklahoma City,IL,17120,USA,TRUE,FALSE
ADDR-0007062-2,CUST-0007062,Billing,1528 Market St,,Phoenix,OH,38663,USA,FALSE,TRUE
ADDR-0007063-1,CUST-0007063,Home,348 Main St,,San Diego,CO,44590,USA,TRUE,FALSE
ADDR-0007064-1,CUST-0007064,Home,619 Market St,,Seattle,OH,99977,USA,TRUE,FALSE
